Flow_Index,Simulated_IP,Predicted_Label,Actual_Label,Action,Timestamp
1174,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.140170
1175,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.140170
1176,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.141170
1177,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.141170
1178,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.143171
1179,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.143879
1180,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.144322
1181,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.145372
1182,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.145372
1183,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.146369
1184,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.146369
1185,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.146369
1186,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.146369
1187,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.150122
1188,192.168.1.2,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.150122
1189,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.151872
1190,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.151872
1191,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.152883
1192,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.153893
1193,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.153893
1194,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.154886
1195,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.155885
1196,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.156886
1197,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.158089
1198,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.159234
1199,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.159234
1200,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.159234
1201,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.159234
1202,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.159234
1203,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.159234
1204,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.164086
1205,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.164886
1206,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.164886
1207,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.164886
1208,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.164886
1209,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.164886
1210,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.164886
1211,192.168.1.24,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.164886
1212,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.171084
1213,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.171084
1214,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.172174
1215,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.173401
1216,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.174466
1217,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.174466
1218,192.168.1.32,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.175448
1219,192.168.1.40,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.176454
1220,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.177454
1221,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.177946
1222,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.178620
1223,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.178620
1224,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.178620
1225,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.178620
1226,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.178620
1227,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.178620
1228,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.178620
1229,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.178620
1230,10.0.0.6,DDoS,DDoS,BLOCKED,2026-06-23 15:00:42.184982
1231,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.185995
1232,10.0.0.6,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.185995
1233,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.186995
1234,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.186995
1235,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.187995
1236,192.168.1.13,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.188996
1237,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.189991
1238,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.190989
1239,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.190989
1240,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.191996
1241,192.168.1.39,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.193085
1242,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.193085
1243,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.194086
1244,192.168.1.22,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.195085
1245,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.196085
1246,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.196085
1247,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.197085
1248,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.198085
1249,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.198085
1250,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1251,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1252,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1253,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1254,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1255,10.0.0.6,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.199086
1256,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1257,192.168.1.39,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1258,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1259,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1260,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1261,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1262,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1263,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1264,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1265,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1266,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1267,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1268,192.168.1.1,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1269,10.0.0.6,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.199086
1270,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1271,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.199086
1272,10.0.0.6,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.199086
1273,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.199086
1274,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.214743
1275,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.215786
1276,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.216982
1277,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.217563
1278,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.218705
1279,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.219691
1280,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.220690
1281,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.220690
1282,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.220690
1283,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.220690
1284,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.220690
1285,192.168.1.33,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.220690
1286,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.220690
1287,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.226691
1288,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.226691
1289,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.227794
1290,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.228794
1291,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.229793
1292,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.229793
1293,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.230794
1294,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.232142
1295,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.233265
1296,192.168.1.2,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.233265
1297,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.234353
1298,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.234353
1299,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.234353
1300,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.234353
1301,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.234353
1302,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.234353
1303,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.234353
1304,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.234353
1305,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.240453
1306,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.241465
1307,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.242463
1308,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.243462
1309,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.243462
1310,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.244467
1311,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.245467
1312,192.168.1.40,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.245467
1313,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.246470
1314,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.248124
1315,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.248124
1316,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.249186
1317,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.250188
1318,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.251187
1319,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.251187
1320,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.252187
1321,10.0.0.9,DDoS,DDoS,BLOCKED,2026-06-23 15:00:42.253186
1322,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.254277
1323,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.254927
1324,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.255643
1325,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.255643
1326,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.257188
1327,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.257188
1328,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.259246
1329,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.259777
1330,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.259777
1331,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.261273
1332,192.168.1.22,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.262139
1333,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.262139
1334,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.262139
1335,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.262139
1336,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.262139
1337,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.262139
1338,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.267250
1339,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.267789
1340,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.268255
1341,192.168.1.24,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.269386
1342,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.270005
1343,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.270553
1344,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.271233
1345,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.271858
1346,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.272483
1347,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.273573
1348,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.274098
1349,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.274644
1350,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.275239
1351,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.276322
1352,10.0.0.9,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.276322
1353,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.277378
1354,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.277948
1355,10.0.0.9,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.277948
1356,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.278580
1357,192.168.1.22,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.279870
1358,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.280492
1359,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.281112
1360,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.281740
1361,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.282364
1362,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.283579
1363,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.284201
1364,192.168.1.39,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.284788
1365,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.285413
1366,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.286001
1367,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.287359
1368,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.287905
1369,10.0.0.9,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.287905
1370,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.288545
1371,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.289646
1372,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.290586
1373,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.291116
1374,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.292277
1375,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.292868
1376,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.293457
1377,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.293457
1378,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.293457
1379,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.296194
1380,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.296194
1381,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.298068
1382,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.299082
1383,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.300082
1384,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.300082
1385,10.0.0.10,DDoS,DDoS,BLOCKED,2026-06-23 15:00:42.301082
1386,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.302082
1387,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.302082
1388,10.0.0.10,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.303082
1389,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.303082
1390,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.304082
1391,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.304082
1392,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.304082
1393,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.304082
1394,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.304082
1395,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.304082
1396,192.168.1.1,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.304082
1397,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.304082
1398,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.309994
1399,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.310735
1400,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.310735
1401,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.310735
1402,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.310735
1403,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.310735
1404,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.310735
1405,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.310735
1406,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.310735
1407,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.316954
1408,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.317968
1409,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.317968
1410,192.168.1.22,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.318968
1411,192.168.1.11,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.319967
1412,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.320968
1413,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.320968
1414,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.321967
1415,10.0.0.10,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.321967
1416,10.0.0.10,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.321967
1417,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.322968
1418,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.323945
1419,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.324791
1420,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.324791
1421,192.168.1.40,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.325865
1422,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.326877
1423,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.326877
1424,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.327876
1425,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.328877
1426,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.329876
1427,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.329876
1428,10.0.0.10,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.329876
1429,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.330814
1430,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.331545
1431,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.331545
1432,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.331545
1433,192.168.1.33,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.331545
1434,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.331545
1435,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.331545
1436,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.331545
1437,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.331545
1438,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.337876
1439,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.338788
1440,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.338788
1441,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.338788
1442,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.338788
1443,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.341683
1444,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.341683
1445,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.341683
1446,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.341683
1447,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.344832
1448,192.168.1.1,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.345846
1449,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.345846
1450,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.346845
1451,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:42.347846
1452,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.348839
1453,192.168.1.17,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.349845
1454,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:42.349845
1455,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.350845
1456,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.352205
1457,192.168.1.1,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.352913
1458,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.353967
1459,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.353967
1460,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:42.353967
1461,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.353967
1462,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.353967
1463,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.353967
1464,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.359426
1465,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:42.360436
1466,10.0.0.9,DDoS,DDoS,BLOCKED,2026-06-23 15:00:42.361440
1467,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.361440
1468,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.362439
1469,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.363439
1470,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.364440
1471,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:42.364440
1472,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.365834
1473,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.365834
1474,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.366930
1475,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.367930
1476,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.368930
1477,10.0.0.7,DDoS,DDoS,BLOCKED,2026-06-23 15:00:42.368930
1478,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.369929
1479,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.370930
1480,10.0.0.7,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:42.370930
1481,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.371930
1482,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:42.372513
1483,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.373720
1484,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:42.373720
1485,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:42.374735
1486,192.168.1.11,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.375728
1487,192.168.1.40,DDoS,BENIGN,PASSED,2026-06-23 15:00:42.375728
1488,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:42.376726
1489,192.168.1.24,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.377743
1490,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.378739
1491,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.379740
1492,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.379740
1493,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.379740
1494,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.379740
1495,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:42.379740
1496,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:42.379740
